,total_blue_side_minions,total_blue_side_gold_earned,total_blue_side_wards_placed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_dragons_killed,total_blue_side_riftHeralds_killed,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_red_side_minions,total_red_side_gold_earned,total_red_side_kills,total_red_side_deaths,total_red_side_wards_placed,total_red_side_dragons_killed,total_red_side_riftHeralds_killed,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,blue_side_won
0,460,39507,311,20,11,2,0,2,0,456,32471,11,20,36,1,1,2,0,1
0,429,38823,56,22,29,1,0,1,0,428,42356,29,22,34,1,1,4,0,0
0,489,42992,52,29,10,1,0,2,0,449,31843,10,29,39,2,0,2,0,1
0,479,32960,44,6,13,1,1,2,0,481,34526,13,6,57,2,0,2,0,1
0,458,36011,46,14,19,2,1,0,0,496,39288,19,14,52,1,0,5,0,0
0,465,43287,49,24,18,2,1,3,0,446,35811,18,24,47,0,0,3,0,1
0,501,42849,41,20,23,0,0,4,0,423,38244,23,20,45,2,1,3,0,1
0,458,34764,41,13,19,0,1,1,0,497,38993,19,13,48,3,0,4,0,0
0,512,40961,33,21,17,0,1,3,0,450,33791,17,21,44,2,0,1,0,1
0,439,36653,32,17,23,1,0,3,0,480,42476,23,17,37,0,1,4,0,0
0,503,39188,42,17,13,0,1,5,0,491,34695,13,17,36,2,0,1,0,1
0,525,34400,49,8,11,1,1,2,0,513,34621,11,8,40,1,0,3,0,0
0,454,43252,42,25,23,1,1,1,0,455,40959,23,25,43,1,0,6,0,0
0,487,42532,45,24,13,2,0,5,0,469,33428,13,24,39,0,0,0,0,1
0,474,35333,36,12,26,1,0,1,0,466,40532,26,12,47,1,1,3,0,1
0,466,32548,46,10,21,0,0,0,0,491,38661,21,10,35,3,1,3,0,0
0,466,37533,47,18,20,0,0,3,0,491,38026,20,18,34,3,0,1,0,0
0,494,39476,36,16,14,1,1,3,0,499,36049,14,16,39,1,0,4,0,1
0,439,39933,53,18,10,2,1,6,1,434,31799,10,18,46,0,0,2,0,1
0,410,40014,41,23,28,1,1,3,0,442,44621,28,23,50,2,0,5,0,0
0,416,39873,39,26,11,1,1,1,0,421,30420,11,26,36,1,0,3,0,1
0,435,38162,63,20,8,2,1,3,0,424,29201,8,20,36,0,0,0,0,1
0,483,36753,54,17,19,0,1,2,0,460,36963,19,17,52,2,0,3,0,1
0,497,34281,27,10,21,0,0,1,0,458,38908,21,10,44,3,1,3,0,0
0,467,35374,93,15,20,2,0,0,0,547,42076,20,15,53,0,1,6,0,1
0,441,42530,27,26,31,0,0,1,0,445,42747,31,26,62,2,1,3,0,1
0,449,35847,43,12,27,0,0,2,0,456,42377,27,12,125,3,1,5,0,0
0,481,37440,32,14,15,0,0,5,0,484,35708,15,14,49,2,0,0,0,1
0,502,36838,40,16,20,0,0,2,0,461,37270,20,16,242,1,1,1,0,1
0,457,34013,45,14,25,1,0,0,0,476,41052,25,14,51,2,1,4,0,0
0,477,36959,47,15,19,1,1,2,0,499,39798,19,15,43,1,0,5,0,0
0,499,37121,36,16,26,0,0,3,0,426,40572,26,16,43,3,1,3,0,0
0,462,36426,91,13,16,0,1,2,0,494,37175,16,13,96,2,0,3,0,0
0,463,32495,51,9,14,1,0,0,0,539,39016,14,9,42,2,1,6,0,0
0,503,42488,40,30,10,3,1,3,0,429,32807,10,30,40,0,0,3,0,1
0,472,32841,193,8,17,0,1,1,0,572,39662,17,8,64,2,0,6,0,0
0,424,38779,45,18,21,0,1,2,0,496,36877,21,18,36,2,0,2,0,0
0,486,34585,31,12,12,2,0,1,0,461,35346,12,12,46,1,1,3,0,0
0,487,41153,38,22,10,1,1,4,0,359,30267,10,22,45,1,0,1,0,1
0,422,35235,61,13,23,0,1,2,0,449,37108,23,13,40,2,0,3,0,0
0,490,40605,34,24,18,1,1,3,0,452,37255,18,24,30,1,0,1,0,1
0,452,38713,44,18,21,0,1,1,0,485,42055,21,18,51,2,0,6,0,0
0,461,38488,56,18,28,1,0,3,0,468,40278,28,18,32,1,0,1,0,1
0,487,37530,286,17,21,0,0,2,0,420,38553,21,17,39,2,0,4,0,1
0,502,37357,29,15,16,1,1,3,0,458,35618,16,15,44,1,0,2,0,0
0,518,39380,47,21,17,1,1,1,0,498,34867,17,21,36,1,0,3,0,1
0,518,34844,39,12,17,1,0,1,0,466,38903,17,12,45,1,1,3,0,0
0,464,31798,46,8,14,0,0,0,0,512,37682,14,8,50,2,1,6,0,0
0,479,32187,24,9,24,0,0,0,0,519,42013,24,9,55,3,1,4,0,0
0,495,32888,43,9,11,0,1,1,0,566,36137,11,9,95,2,0,3,0,0
0,474,38098,281,20,20,2,0,1,0,445,34159,20,20,42,0,1,5,0,1
0,484,35870,90,13,23,0,0,2,0,500,41109,23,13,50,1,1,4,0,0
0,482,36774,45,16,15,0,1,1,0,503,36902,15,16,63,3,0,3,0,1
0,516,46194,38,28,12,2,1,7,0,422,32813,12,28,53,0,0,0,0,1
0,491,34017,46,9,17,0,0,2,0,546,41198,17,9,62,2,1,5,0,0
0,453,31375,88,10,18,1,0,1,0,505,42529,18,10,113,1,1,5,0,0
0,513,38599,41,21,11,1,1,3,0,514,37651,11,21,45,1,0,2,0,1
0,492,34357,41,12,19,0,1,0,0,493,37056,19,12,58,2,0,2,0,0
0,492,38839,60,14,6,2,1,4,0,461,29135,6,14,38,1,0,1,0,1
0,436,34799,37,14,29,0,0,1,0,443,38940,29,14,35,2,1,3,0,0
0,431,35528,37,14,24,1,0,1,0,515,42599,24,14,34,2,1,6,0,0
0,547,42131,46,25,8,1,1,2,0,509,31363,8,25,31,2,0,2,0,1
0,523,35608,34,13,13,2,1,1,0,525,37309,13,13,45,0,0,5,0,1
0,434,34559,64,16,16,2,1,1,0,502,35704,16,16,42,1,0,4,0,0
0,451,36256,37,18,25,0,0,1,0,507,40263,25,18,53,3,0,3,0,0
0,477,31751,39,10,5,3,0,1,0,507,32237,5,10,46,0,1,2,0,1
0,465,38448,30,19,14,0,1,3,0,447,34269,14,19,46,2,0,3,0,1
0,483,30313,74,4,19,0,1,0,0,498,37880,19,4,39,2,0,5,0,0
0,445,32785,55,11,27,0,0,0,0,506,42989,27,11,47,2,1,5,1,0
0,479,41586,105,21,6,2,1,3,0,460,31193,6,21,60,0,0,4,0,1
0,482,43316,55,27,13,1,1,5,0,475,35326,13,27,38,1,0,1,0,1
0,479,33824,55,13,15,0,0,1,0,441,35775,15,13,84,2,1,3,0,0
0,425,37431,42,18,21,1,1,2,0,473,39370,21,18,97,1,0,4,0,1
0,531,42024,35,20,4,2,1,4,0,482,30720,4,20,40,1,0,1,0,1
0,490,36140,46,16,8,0,1,1,0,503,32638,8,16,44,2,0,3,0,1
0,466,34580,53,12,18,0,0,0,0,463,37073,18,12,39,2,1,5,0,0
0,469,37776,37,18,19,1,0,0,0,499,40806,19,18,41,1,1,6,0,0
0,440,43844,33,29,18,1,1,7,1,403,37716,18,29,51,1,0,1,0,1
0,426,30731,39,7,8,0,1,0,0,545,35808,8,7,38,3,0,4,0,0
0,511,29108,38,1,9,0,1,0,0,560,34375,9,1,47,3,0,2,0,0
0,491,43441,37,26,8,1,0,5,0,422,30668,8,26,31,2,1,2,0,1
0,507,37157,51,17,13,0,1,2,0,466,33199,13,17,58,1,0,3,0,1
0,443,38798,73,23,21,0,1,2,0,487,39556,21,23,41,2,0,3,0,0
0,519,40182,75,18,4,1,1,7,0,451,28407,4,18,40,1,0,0,1,1
0,532,34185,47,11,11,0,0,1,0,524,36748,11,11,67,3,1,5,0,0
0,429,38672,44,22,31,0,0,1,0,430,43379,31,22,91,2,0,5,0,0
0,466,38027,43,19,20,1,0,2,0,492,38878,20,19,45,0,1,3,0,0
0,441,34987,50,18,20,0,0,0,0,480,42187,20,18,56,3,0,6,0,0
0,467,34673,35,13,24,0,0,3,0,442,37424,24,13,41,2,1,1,0,0
0,438,33453,44,12,19,0,0,0,0,523,40186,19,12,91,2,1,5,0,0
0,464,30971,40,8,19,1,0,0,0,490,39839,19,8,37,2,1,4,0,0
0,459,37894,34,21,17,2,1,2,0,501,36950,17,21,38,0,0,2,0,1
0,480,33259,60,9,16,1,0,1,0,542,39222,16,9,57,2,1,5,0,0
0,461,29486,41,4,22,1,1,0,0,542,41940,22,4,71,1,0,6,0,0
0,468,38426,47,17,18,0,1,1,0,503,37591,18,17,45,2,0,3,0,0
0,426,34502,37,15,22,1,0,1,0,505,40240,22,15,40,2,1,4,0,0
0,487,35856,47,13,16,1,1,2,0,434,36567,16,13,46,1,0,2,0,1
0,423,34512,34,14,26,0,0,2,0,469,41131,26,14,37,2,1,7,2,0
0,466,43062,30,32,12,2,1,2,0,439,33740,12,32,43,0,0,2,0,1
0,431,34340,56,13,25,0,0,1,0,464,39419,25,13,35,2,1,4,0,0
0,476,42009,38,26,16,2,1,4,0,460,36883,16,26,48,0,0,2,0,1
0,461,35552,35,12,26,0,0,2,0,520,42726,26,12,39,2,1,3,0,0
0,527,39922,69,18,5,1,1,4,0,421,27654,5,18,34,1,0,2,0,1
0,506,45469,247,34,15,0,0,3,0,485,36280,15,34,36,2,0,2,0,1
0,436,37898,34,27,20,0,0,0,0,426,38485,20,27,41,2,0,5,0,0
0,467,35857,49,15,21,0,0,0,0,485,40489,21,15,68,3,1,4,0,0
0,439,32501,53,11,18,1,0,1,0,473,37048,18,11,46,2,1,4,0,0
0,391,31017,40,10,24,0,0,0,0,512,40841,24,10,239,2,0,5,0,0
0,448,34601,39,14,17,0,0,2,0,463,38257,17,14,34,2,1,4,0,1
0,513,40516,54,25,10,2,0,4,0,476,33759,10,25,41,0,1,0,0,1
0,477,44848,45,27,23,1,1,1,0,422,38627,23,27,65,1,0,4,0,1
0,464,32568,32,13,14,0,0,0,0,528,38733,14,13,61,2,1,3,0,0
0,406,32808,36,13,26,1,0,0,0,482,40786,26,13,47,1,0,3,0,0
0,467,39131,44,22,21,1,1,2,0,498,40036,21,22,44,2,0,3,0,0
0,464,46749,46,34,18,2,1,6,0,396,33596,18,34,47,0,0,1,1,1
0,536,33481,36,6,14,1,0,2,0,502,36332,14,6,85,2,0,5,0,0
0,527,40854,41,19,17,2,1,4,0,494,37474,17,19,48,1,0,2,0,0
0,417,36059,67,19,26,0,0,0,0,492,41941,26,19,43,3,1,4,0,0
0,444,35072,89,13,21,0,0,1,0,505,38053,21,13,91,2,1,2,0,0
0,461,39267,35,22,20,1,1,2,0,478,38910,20,22,143,2,0,3,0,0
0,531,36997,42,17,10,1,0,2,0,454,32629,10,17,46,1,1,2,0,1
0,521,39497,36,19,17,2,1,2,0,458,35958,17,19,44,0,0,3,0,1
0,486,47119,35,33,10,2,1,7,1,404,32739,10,33,40,0,0,3,1,1
0,495,35839,40,14,16,2,0,2,0,552,41091,16,14,41,0,1,4,0,0
0,500,37244,38,14,23,0,0,2,0,482,40253,23,14,40,2,1,3,0,0
0,500,37833,47,17,16,1,0,1,0,435,36084,16,17,34,1,0,3,0,1
0,474,40807,34,22,21,0,1,4,0,451,39015,21,22,36,2,0,3,0,1
0,507,39897,44,24,14,0,0,2,0,466,33785,14,24,33,2,1,1,0,1
0,432,36457,64,15,29,0,0,2,0,448,42047,29,15,38,3,1,4,0,0
0,468,40251,29,22,16,2,0,2,0,541,38148,16,22,30,1,1,5,0,1
0,516,38976,56,19,14,2,0,2,0,550,37171,14,19,34,0,1,3,0,1
0,422,39874,38,20,17,1,0,3,0,433,36983,17,20,80,1,1,3,0,1
0,459,36194,53,17,13,1,0,2,0,496,36082,13,17,35,2,1,5,0,1
0,426,36501,53,16,14,0,0,0,0,411,34072,14,16,52,2,1,3,0,0
0,500,38688,41,14,27,0,1,3,0,450,39968,27,14,52,3,0,2,0,1
0,521,37500,42,14,17,1,0,2,0,506,36777,17,14,43,0,1,3,0,0
0,503,36803,45,17,20,0,1,1,0,506,39134,20,17,228,3,0,2,0,0
0,457,30827,31,8,11,0,0,0,0,539,39777,11,8,50,3,1,9,1,0
0,424,32032,44,11,25,0,0,0,0,451,43536,25,11,43,3,1,8,0,0
0,456,32439,43,14,14,1,0,0,0,474,35103,14,14,45,1,1,3,0,0
0,437,34308,44,13,11,0,0,1,0,485,35808,11,13,37,3,1,3,0,1
0,473,40178,41,22,22,2,1,1,0,472,37318,22,22,50,1,0,3,0,0
0,496,36193,62,15,13,2,0,2,0,478,33532,13,15,43,1,0,0,0,1
0,507,35679,44,12,30,1,0,1,0,517,43781,30,12,38,2,1,5,0,0
0,532,42208,52,28,15,1,0,1,0,484,36187,15,28,64,2,1,3,0,1
0,471,36584,43,14,10,2,1,2,0,527,34598,10,14,419,1,0,4,0,1
0,508,43753,49,24,5,2,1,7,0,437,29751,5,24,43,0,0,4,1,1
0,483,36370,44,13,9,1,1,2,0,448,31621,9,13,54,2,0,4,0,1
0,501,40147,64,21,16,1,1,3,0,511,37881,16,21,63,1,0,4,0,0
0,451,45434,38,31,19,1,1,4,0,471,38455,19,31,40,1,0,5,0,1
0,478,35236,46,11,16,2,0,2,0,475,37045,16,11,44,1,0,3,0,0
0,414,34828,80,17,11,3,0,1,0,447,33148,11,17,103,0,1,3,0,1
0,522,38909,44,21,19,0,1,2,0,473,37220,19,21,35,2,0,1,0,1
0,454,44379,47,28,28,2,1,5,0,391,38791,28,28,141,0,0,0,0,1
0,534,38677,39,14,19,0,1,3,0,513,38152,19,14,43,2,0,2,0,0
0,427,39379,43,23,14,1,1,4,0,503,36888,14,23,44,1,0,4,0,1
0,460,37325,62,15,10,1,1,5,0,469,34419,10,15,40,2,0,3,0,1
0,548,40013,50,22,4,0,1,4,0,471,30473,4,22,44,1,0,2,0,1
0,499,35550,39,13,10,0,0,2,0,486,35492,10,13,39,2,1,4,0,0
0,494,33937,215,10,15,0,0,2,0,480,34367,15,10,135,3,0,2,0,1
0,489,42226,41,23,15,2,1,3,0,468,34734,15,23,41,0,0,2,0,1
0,514,28759,33,1,15,0,0,1,0,525,37493,15,1,48,2,1,4,0,0
0,465,36482,36,18,25,0,0,0,0,493,41883,25,18,60,1,0,4,0,1
0,384,39644,81,29,22,0,0,1,0,370,36961,22,29,39,2,0,2,0,0
0,429,36905,36,20,25,0,0,1,0,489,41673,25,20,203,3,0,4,0,0
0,451,35020,59,14,30,0,0,0,0,513,44722,30,14,43,3,1,6,0,0
0,484,37391,39,17,20,0,0,3,0,492,37835,20,17,46,2,1,1,0,0
0,438,32752,72,13,9,1,0,1,0,479,33555,9,13,38,1,1,3,0,1
0,484,33447,99,7,1,2,1,3,0,500,29848,1,7,36,0,0,2,0,1
0,476,41737,32,26,15,2,0,1,0,439,35617,15,26,42,0,1,3,0,1
0,424,36081,48,18,19,2,0,1,0,458,38337,19,18,45,0,1,3,0,1
0,415,35348,118,17,22,2,0,1,0,474,38903,22,17,58,0,1,4,0,1
0,458,34904,139,13,8,1,1,2,0,468,33798,8,13,46,1,0,3,0,1
0,467,33774,73,11,13,0,0,1,0,520,40307,13,11,48,3,1,7,0,0
0,476,36220,36,15,18,2,0,2,0,504,37699,18,15,54,1,1,3,0,0
0,433,34531,39,13,21,1,0,1,0,473,39549,21,13,28,1,1,4,0,0
0,525,39478,33,17,28,0,0,2,0,516,45208,28,17,45,2,1,5,0,0
0,448,34517,51,13,19,0,0,0,0,513,41795,19,13,39,2,1,6,0,0
0,499,33913,42,9,9,0,1,1,0,464,34792,9,9,47,3,0,6,0,0
0,520,39250,75,18,5,2,1,3,0,468,30941,5,18,42,0,0,3,0,1
0,458,42053,53,23,23,0,1,5,0,430,40096,23,23,64,2,0,2,0,1
0,488,42702,90,24,14,1,1,6,1,443,35959,14,24,51,0,0,1,0,1
0,400,30170,33,9,23,0,0,0,0,479,40608,23,9,120,1,1,4,0,0
0,434,38690,40,16,38,1,0,2,0,436,45443,38,16,37,1,1,5,0,0
0,499,38662,33,21,14,1,0,1,0,537,36321,14,21,40,0,0,1,0,0
0,482,37828,48,16,15,2,1,1,0,481,34312,15,16,41,1,0,2,0,0
0,523,41426,50,21,12,2,1,3,0,516,34738,12,21,44,1,0,1,0,1
0,522,43235,54,23,14,1,1,4,0,462,34204,14,23,37,1,0,2,0,1
0,425,31339,38,10,37,0,0,0,0,462,45462,37,10,45,2,1,6,0,0
0,439,32427,312,10,27,1,0,0,0,535,46796,27,10,58,2,1,5,0,0
0,497,42589,85,25,10,0,0,3,0,483,35736,10,25,41,1,1,4,0,1
0,541,41860,77,19,18,1,0,4,0,458,34711,18,19,55,1,1,1,0,1
0,516,37600,51,13,11,0,0,5,0,498,35157,11,13,39,3,0,2,0,0
0,478,45151,97,29,22,3,1,3,0,490,41544,22,29,40,0,0,2,0,1
0,496,36878,51,12,4,2,1,2,0,505,29775,4,12,60,1,0,3,0,1
0,474,31100,43,7,18,0,0,0,0,517,40094,18,7,40,1,1,5,0,0
0,399,33355,54,12,29,0,0,0,0,485,44155,29,12,38,3,1,6,0,0
0,389,32430,53,15,36,0,0,0,0,473,47095,36,15,45,3,1,6,0,0
0,510,33268,41,8,16,1,1,1,0,513,36970,16,8,42,1,0,2,0,0
0,500,37802,43,20,18,1,0,1,0,516,39579,18,20,47,1,1,3,0,0
0,512,36036,30,14,11,2,1,0,0,543,36008,11,14,32,1,0,3,0,1
0,444,36939,77,17,18,2,0,2,0,466,37751,18,17,98,0,0,3,0,1
0,381,31966,40,11,29,0,0,0,0,492,44023,29,11,44,2,1,7,0,0
0,439,33229,38,14,16,0,0,0,0,497,38901,16,14,35,2,1,4,0,0
0,409,36741,47,20,23,0,0,2,0,461,39575,23,20,55,2,1,3,0,0
0,504,39198,46,19,16,2,0,2,0,456,35079,16,19,55,0,1,2,0,1
0,501,37595,97,16,15,1,1,3,0,470,35661,15,16,146,2,0,2,0,1
0,437,43314,59,29,20,1,1,2,0,453,37594,20,29,46,1,0,2,0,1
0,459,39876,46,23,24,1,0,0,0,454,40253,24,23,70,1,1,5,0,1
0,454,41438,46,21,20,0,1,4,0,454,39261,20,21,38,2,0,3,0,0
0,472,37758,45,16,12,1,1,3,0,496,33396,12,16,52,1,0,1,0,0
0,429,39982,49,24,23,1,1,2,0,470,39592,23,24,38,1,0,3,0,1
0,443,36506,39,19,16,1,1,1,0,452,36585,16,19,61,2,0,2,0,1
0,358,35621,32,18,15,1,1,3,0,458,34834,15,18,39,1,0,2,0,0
0,503,42459,63,19,15,0,1,3,0,482,33308,15,19,74,1,0,3,0,1
0,411,36836,50,18,28,2,0,1,0,426,42411,28,18,26,0,1,8,0,0
0,453,40846,36,21,22,0,0,1,0,476,37869,22,21,35,2,1,4,0,0
0,468,33573,48,10,24,0,0,1,0,532,43787,24,10,43,2,1,7,0,0
0,433,32398,107,10,13,1,0,0,0,492,39023,13,10,38,0,1,7,1,0
0,519,37506,44,13,11,1,1,3,0,486,33999,11,13,33,1,0,3,0,1
0,467,33910,39,12,15,1,1,1,0,571,40123,15,12,108,1,0,5,0,0
0,456,33261,82,13,22,1,0,1,0,487,41283,22,13,44,1,1,5,1,0
0,447,32805,30,8,17,0,1,2,0,456,37547,17,8,36,2,0,4,0,0
0,487,34335,39,12,20,0,0,0,0,507,39673,20,12,59,2,1,5,0,1
0,539,37859,43,10,24,2,0,3,0,500,39433,24,10,152,1,1,0,0,0
0,481,40802,34,22,18,1,1,5,0,467,36168,18,22,36,1,0,1,0,1
0,524,36576,40,20,11,1,0,2,0,505,37434,11,20,38,1,1,5,0,1
0,463,30091,32,5,15,0,0,0,0,525,35931,15,5,36,2,1,3,0,0
0,538,38678,43,14,14,0,1,3,0,501,34066,14,14,48,2,0,1,0,1
0,546,37789,134,10,3,3,1,2,0,500,29256,3,10,47,0,0,3,0,1
0,482,41746,82,22,8,1,0,4,0,413,30301,8,22,79,1,1,0,0,1
0,478,33726,37,13,16,2,0,1,0,514,38535,16,13,47,0,1,4,0,1
0,467,38081,47,18,17,1,1,4,0,452,34312,17,18,40,1,0,1,0,1
0,495,34994,63,13,9,2,1,2,0,510,34243,9,13,35,1,0,3,0,1
0,443,37171,283,13,24,2,0,2,0,530,40967,24,13,78,0,1,2,0,0
0,471,38654,38,21,18,1,1,3,0,485,37950,18,21,40,1,0,3,0,1
0,416,41731,27,23,27,1,1,4,0,443,40120,27,23,48,1,0,3,0,0
0,497,40264,60,18,18,1,0,3,0,501,39308,18,18,40,2,1,4,0,1
0,458,36635,37,12,21,1,0,3,0,431,38864,21,12,89,0,1,4,0,1
0,459,34829,35,15,23,1,0,1,0,456,40120,23,15,41,2,1,5,0,0
0,525,34968,97,8,20,0,1,3,0,484,36003,20,8,110,2,0,2,0,0
0,432,42913,44,31,12,2,0,3,0,441,35664,12,31,35,0,1,3,0,1
0,502,36495,38,14,25,1,0,2,0,442,43872,25,14,51,1,1,8,1,0
0,499,36752,46,19,8,1,1,1,0,492,33000,8,19,43,2,0,3,0,0
0,425,38869,42,20,21,1,0,3,0,424,37672,21,20,120,1,0,3,0,1
0,519,37278,59,16,11,2,1,1,0,523,35161,11,16,42,0,0,1,0,1
0,481,36937,40,16,16,0,1,1,0,491,35919,16,16,44,2,0,2,0,0
0,399,30145,48,10,17,1,0,0,0,446,35668,17,10,42,0,0,3,0,0
0,465,36818,32,20,12,0,1,1,0,417,33031,12,20,34,1,0,3,0,1
0,457,39516,37,23,25,0,1,2,0,416,40359,25,23,58,2,0,2,0,0
0,472,35150,33,14,21,1,1,2,0,512,39240,21,14,45,1,0,3,0,0
0,379,37888,50,21,32,1,0,1,0,451,43355,32,21,70,1,1,4,0,0
0,443,35440,33,14,21,1,0,1,0,525,40397,21,14,47,1,1,4,0,0
0,526,39301,32,14,14,0,1,4,0,523,38021,14,14,63,2,0,4,0,0
0,436,33117,45,16,18,0,0,0,0,510,41967,18,16,122,2,1,5,0,0
0,479,39270,53,18,12,0,0,1,0,497,35181,12,18,45,2,1,5,0,1
0,474,35388,52,11,5,0,1,4,0,483,30362,5,11,39,2,0,1,0,1
0,445,36794,40,18,22,1,0,3,0,458,38895,22,18,52,2,1,3,0,0
0,518,34036,33,11,12,3,0,0,0,556,36567,12,11,37,0,1,3,0,1
0,505,43603,43,23,15,0,1,5,1,478,37285,15,23,42,2,0,3,0,0
0,462,36141,43,13,15,1,1,3,0,468,35743,15,13,42,1,0,1,0,0
0,451,34611,34,16,16,1,0,1,0,480,36070,16,16,37,2,1,1,0,1
0,500,38121,42,17,9,1,0,1,0,521,35382,9,17,32,0,1,3,0,1
0,509,36588,39,14,26,1,0,0,0,460,39744,26,14,30,2,1,2,0,0
0,521,36209,57,16,10,0,1,1,0,527,34424,10,16,38,2,0,2,0,1
0,424,41507,31,27,19,2,0,2,0,438,39431,19,27,38,0,0,4,0,1
0,491,38053,38,14,9,0,1,4,0,470,33446,9,14,42,2,0,3,0,0
0,513,36075,144,13,13,1,0,0,0,488,36201,13,13,61,1,1,4,0,0
0,496,34769,41,12,15,0,1,1,0,479,35683,15,12,36,2,0,4,0,0
0,471,43003,46,25,18,2,1,3,0,424,35233,18,25,44,0,0,1,0,1
0,490,36567,39,18,9,2,1,2,0,513,35322,9,18,40,1,0,3,0,1
0,465,38345,55,22,15,2,1,3,0,471,36060,15,22,46,0,0,2,0,1
0,523,39116,38,18,16,0,1,2,0,497,36971,16,18,134,2,0,3,0,1
0,465,37567,62,20,11,0,1,3,0,464,33472,11,20,84,2,0,1,0,1
0,456,38070,32,23,20,2,0,2,0,445,37907,20,23,42,0,1,3,0,1
0,433,40169,48,24,21,0,0,1,0,403,36057,21,24,51,3,1,3,0,0
0,529,39344,48,19,16,2,0,4,0,504,36615,16,19,47,0,1,1,0,0
0,463,43043,106,29,20,1,1,3,0,416,34947,20,29,55,1,0,1,0,1
0,488,37686,48,20,12,2,1,2,0,468,34194,12,20,64,0,0,2,0,0
0,458,34438,32,13,23,2,1,1,0,439,39971,23,13,89,0,0,5,0,0
0,496,37261,78,17,15,0,0,0,0,484,37833,15,17,117,2,1,5,0,1
0,480,33893,28,10,19,0,0,1,0,479,39509,19,10,46,2,1,4,0,0
0,481,31280,65,8,19,1,1,0,0,526,36709,19,8,49,1,0,3,0,0
0,519,38396,45,18,13,2,1,4,0,473,36406,13,18,55,0,0,3,0,1
0,460,42626,27,23,11,3,1,7,0,467,33815,11,23,36,0,0,2,0,1
0,498,30707,60,5,16,1,0,0,0,519,37607,16,5,53,1,1,3,0,0
0,460,40638,61,23,17,2,1,1,0,464,36597,17,23,71,0,0,5,0,1
0,518,50038,59,36,11,1,1,6,3,414,31620,11,36,33,0,0,3,0,1
0,495,40541,49,18,16,0,1,5,0,398,34576,16,18,56,2,0,3,0,1
0,507,31930,84,2,13,0,0,3,0,502,35407,13,2,136,2,1,4,0,0
0,423,32771,46,12,25,0,0,1,0,475,41653,25,12,49,1,1,6,0,0
0,449,36180,34,17,11,0,1,2,0,472,33196,11,17,42,2,0,1,0,1
0,533,34888,38,7,18,0,1,2,0,492,36408,18,7,42,3,0,2,0,0
0,427,34592,43,14,24,0,0,2,0,463,39249,24,14,194,2,1,2,0,0
0,437,36874,73,20,8,1,0,3,0,444,30510,8,20,65,2,0,2,0,0
0,455,35148,60,18,21,2,0,0,0,474,40253,21,18,39,0,1,5,0,0
0,467,34192,50,13,17,1,1,1,0,478,36944,17,13,48,1,0,2,0,0
0,458,32993,37,9,18,0,0,0,0,514,38161,18,9,104,2,0,5,0,0
0,449,35636,34,10,24,0,0,1,0,481,38316,24,10,116,2,1,4,0,0
0,416,40017,40,19,18,1,0,1,0,476,37794,18,19,48,2,1,6,0,1
0,519,42864,34,28,9,0,1,2,0,443,31146,9,28,34,2,0,3,0,1
0,484,33809,33,12,13,0,1,1,0,484,35309,13,12,46,2,0,3,0,0
0,457,34582,84,15,22,0,0,1,0,526,40283,22,15,48,2,1,4,0,0
0,545,35664,54,12,6,2,1,2,0,509,32429,6,12,37,0,0,2,0,1
0,433,35543,49,16,14,0,1,2,0,435,36240,14,16,42,2,0,4,0,1
0,422,29115,39,3,23,0,0,1,0,448,41165,23,3,112,2,1,7,1,0
0,562,35314,40,7,7,2,1,3,0,488,31836,7,7,43,0,0,0,0,1
0,404,37193,95,18,14,0,0,5,0,393,33976,14,18,123,2,0,1,0,1
0,504,35683,83,10,27,0,0,1,0,500,42121,27,10,49,2,1,5,0,0
0,451,42285,51,27,17,2,1,3,0,484,37280,17,27,41,0,0,2,0,1
0,379,40215,35,23,19,1,1,2,0,434,38796,19,23,30,2,0,5,0,1
0,473,37588,43,16,17,0,1,0,0,497,38481,17,16,144,2,0,4,0,1
0,452,34591,43,13,19,1,0,1,0,430,35882,19,13,93,1,0,3,0,0
0,447,38580,44,19,20,2,0,3,0,450,37979,20,19,36,1,1,1,0,1
0,397,30470,25,10,31,0,0,0,0,478,41970,31,10,45,2,1,5,0,0
0,467,39951,42,22,22,1,0,2,0,484,42153,22,22,36,1,1,7,0,0
0,499,41068,40,20,23,2,1,4,0,487,41110,23,20,40,0,0,3,0,0
0,421,39458,38,21,25,1,1,2,0,473,41321,25,21,48,2,0,4,0,0
0,437,31759,39,12,25,0,0,0,0,502,42427,25,12,48,2,1,3,0,0
0,478,32129,43,7,19,0,0,2,0,475,38964,19,7,87,3,1,6,0,0
0,481,35545,29,11,24,0,0,1,0,500,39773,24,11,58,2,1,4,0,0
0,426,36561,44,20,17,3,0,1,0,438,36519,17,20,56,0,0,3,0,0
0,466,37245,57,15,17,0,1,2,0,436,33914,17,15,62,2,0,3,0,0
0,434,40173,42,23,16,1,1,3,0,393,34848,16,23,69,1,0,1,0,1
0,434,33613,124,12,9,1,0,2,0,501,34608,9,12,45,1,1,2,0,0
0,436,37589,56,20,16,2,0,2,0,447,36892,16,20,54,0,1,3,0,0
0,491,39758,43,19,15,2,1,5,0,507,36075,15,19,74,0,0,2,0,1
