,game_duration,game_ended_in_surrender,game_ended_in_early_surrender,blue_side_won,total_blue_side_minions_killed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_assists,total_blue_side_gold_earned,total_blue_side_gold_spent,total_blue_side_wards_killed,total_blue_side_wards_placed,total_blue_side_vision_score,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_blue_side_dragons_killed,total_blue_side_horde,total_blue_side_baron,total_blue_side_riftHerald,total_red_side_minions_killed,total_red_side_kills,total_red_side_deaths,total_red_side_assists,total_red_side_gold_earned,total_red_side_gold_spent,total_red_side_ward_takedowns,total_red_side_wards_placed,total_red_side_vision_score,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,total_red_side_dragons_killed,total_red_side_horde,total_red_side_baron,total_red_side_riftHerald
2154,1705,False,False,False,665,26,49,48,50965,46875,7,50,103,0,0,0,6,0,0,818,49,26,55,70143,64725,14,45,109,11,4,4,0,2,1
2155,2022,False,False,True,994,36,32,34,70381,61230,19,79,190,10,2,2,1,1,1,922,32,36,44,65622,61000,13,69,149,5,0,3,2,0,0
2156,1282,True,False,True,686,22,14,27,45755,39450,9,45,105,8,1,1,6,0,1,559,14,22,16,34321,33525,6,42,81,0,0,2,0,0,0
2157,2022,False,False,True,1001,44,27,73,73957,64700,20,81,196,9,1,1,5,1,1,1002,26,44,40,62665,59975,19,71,170,3,0,3,1,0,0
2158,1894,False,False,False,724,31,34,38,56735,51158,13,41,123,2,0,1,4,1,0,782,34,31,49,61705,55065,9,71,144,10,1,3,2,0,1
2159,2461,False,False,True,1101,48,41,68,81306,77330,28,83,225,10,3,4,0,0,1,1071,41,48,53,78458,75703,25,64,212,5,1,1,6,1,0
2160,2130,False,False,False,833,42,52,75,67849,64875,18,80,194,4,0,1,5,0,0,926,52,42,83,76289,69565,25,84,185,8,1,4,1,1,1
2161,1002,True,False,False,441,12,23,17,29078,26775,3,28,59,0,0,0,3,0,0,501,23,12,26,36490,30735,5,26,57,3,0,1,3,0,1
2162,1735,False,False,True,1012,27,19,39,64139,57275,16,68,157,10,2,2,3,2,1,917,18,27,24,51605,51416,14,67,128,3,0,2,3,0,0
2163,1673,False,False,False,732,37,59,40,56881,51100,8,42,89,0,0,0,0,0,0,727,58,38,48,68877,63348,11,35,94,11,5,4,6,1,1
2164,1627,False,False,True,683,37,17,66,56942,50433,18,35,118,11,4,2,2,1,1,714,17,37,21,47313,43808,5,51,138,3,0,2,4,0,0
2165,1962,True,False,True,848,48,37,73,71451,65100,10,47,131,7,1,3,3,1,1,830,37,48,59,64652,62130,8,46,131,3,0,1,3,0,0
2166,2706,False,False,False,1197,43,55,53,88850,85588,21,90,234,8,2,2,0,1,1,1358,55,43,67,98529,88985,28,65,227,11,2,5,6,1,0
2167,2068,False,False,False,866,36,44,45,68704,63625,31,61,189,3,0,1,1,2,0,980,44,36,43,72665,65858,19,89,197,11,3,4,5,0,1
2168,1589,False,False,True,760,31,20,44,57636,49683,16,50,121,10,2,2,6,1,1,681,20,31,19,47856,44275,7,64,124,3,0,2,0,0,0
2169,1545,False,False,False,732,17,37,20,46549,42185,7,46,96,2,0,0,1,0,0,797,37,17,45,58903,52575,11,41,112,10,2,4,5,1,1
2170,1218,False,False,False,530,9,32,11,31527,28425,4,37,66,0,0,0,0,0,0,663,32,9,20,45614,39215,9,29,75,10,2,3,6,0,1
2171,1363,False,False,True,754,22,11,15,48670,43130,10,45,108,11,3,2,6,0,1,522,11,22,15,34404,29835,7,39,81,0,0,1,0,0,0
2172,1811,False,False,False,735,35,52,46,60371,56080,6,49,97,6,0,0,6,0,1,817,52,35,65,68542,63600,13,58,155,8,1,3,0,0,0
2173,1477,True,False,False,657,9,25,11,40498,37925,11,44,98,3,0,0,0,0,1,689,25,9,36,49094,43158,14,42,100,5,0,4,6,1,0
2174,2066,False,False,True,914,39,46,87,75323,67435,18,75,167,11,3,3,0,2,0,908,46,39,64,67801,62175,18,76,167,4,0,3,6,0,0
2175,1674,True,False,True,764,24,17,43,54928,50408,8,60,123,8,1,2,2,1,1,746,17,24,23,44909,42550,16,45,114,1,0,2,1,0,0
2176,2208,True,False,False,1040,35,34,53,71809,68858,19,79,171,6,1,2,3,0,0,1059,34,35,48,74612,65950,26,88,238,10,3,3,3,2,1
2177,1782,False,False,True,707,43,28,72,62196,60985,11,55,123,11,3,3,2,1,0,721,28,43,28,52414,50125,9,52,98,1,0,0,4,0,0
2178,1812,False,False,False,830,26,44,30,57426,54635,18,56,153,5,0,2,0,0,1,772,44,27,57,66162,62760,20,72,174,7,1,1,6,2,0
2179,823,True,False,False,338,10,10,8,23836,17525,7,26,55,1,0,0,3,0,0,392,10,10,6,24907,22485,8,26,54,2,0,1,3,0,0
2180,1643,False,False,True,736,29,20,43,55946,50570,8,48,141,10,2,2,3,1,0,623,20,29,25,47709,46325,8,44,105,4,0,1,3,0,1
2181,1963,False,False,False,877,19,36,30,56469,54250,12,71,162,3,0,2,3,1,0,975,36,19,43,68908,63208,26,63,183,9,2,2,3,1,1
2183,2196,False,False,False,795,45,52,48,71966,65360,17,72,191,5,0,1,0,0,1,970,52,45,58,81347,72633,18,81,222,10,1,4,3,3,0
2184,1450,False,False,False,627,15,32,18,39839,37250,5,37,83,1,0,1,0,0,0,762,32,15,45,57488,49743,3,48,104,11,4,2,6,1,1
2185,1532,False,False,True,755,28,18,36,53560,46075,20,55,131,10,2,2,6,0,0,681,18,28,32,42889,40025,21,40,116,0,0,1,0,0,1
2186,1381,False,False,False,614,14,38,19,38942,37100,10,48,100,0,0,1,3,0,0,728,38,14,59,55879,48250,17,35,113,9,2,2,3,1,1
2187,1873,False,False,False,817,24,41,18,55430,53480,13,52,127,4,0,0,6,0,1,921,41,24,60,64873,60008,12,66,154,10,2,4,0,1,0
2188,1385,False,False,False,704,17,29,20,46927,45583,10,46,116,8,1,1,6,0,1,733,29,17,35,48975,44508,9,42,96,6,1,3,0,1,0
2189,1468,False,False,True,744,36,11,36,56265,45733,10,35,87,11,1,1,3,1,1,650,11,36,17,39439,35700,9,35,93,1,0,2,0,0,0
2190,867,True,False,True,430,13,16,19,30221,27625,8,23,51,3,0,2,0,0,0,294,16,13,21,25382,26150,6,24,47,1,0,0,3,0,0
2191,1729,False,False,False,579,22,39,34,50155,48605,7,50,94,4,0,0,1,1,0,687,39,22,41,59083,53325,15,42,146,10,2,4,2,0,1
2192,1981,False,False,True,1049,29,15,66,67878,63658,23,64,177,11,4,3,3,1,1,989,14,29,27,60891,57075,13,71,145,5,1,2,3,1,0
2193,2468,False,False,False,982,23,45,37,73070,68738,8,73,177,8,5,2,6,0,1,1063,45,24,67,82041,79000,15,69,179,7,3,4,0,3,0
2194,1508,False,False,True,717,34,13,52,54961,45500,11,54,129,10,2,3,1,1,1,644,13,34,14,41138,38721,11,40,96,2,0,0,5,0,0
2195,2046,True,False,True,852,43,34,54,68566,60600,13,69,178,9,2,2,3,1,1,742,33,43,36,62800,60522,19,78,168,2,0,2,0,1,0
2196,961,True,False,False,423,5,14,5,24432,20975,4,27,51,1,0,2,0,0,0,504,14,5,12,32422,29200,9,20,54,3,0,0,6,0,0
2197,1823,False,False,True,778,41,24,55,65059,59400,13,50,129,10,3,2,2,2,0,778,24,41,33,54023,51275,14,59,156,2,0,2,4,0,0
2198,332,True,False,True,131,6,3,9,10414,8700,1,5,7,0,0,0,0,0,0,124,3,6,3,8883,5900,0,6,6,0,0,0,0,0,0
2199,2656,True,False,False,950,40,45,74,79145,76500,46,106,308,8,2,2,4,1,1,1143,45,40,78,86845,78285,33,117,276,11,3,3,2,2,0
2200,1389,False,False,True,677,32,16,50,50644,43225,13,47,119,7,1,3,2,1,1,670,16,32,17,42536,40108,14,49,124,4,0,0,4,0,0
2201,2023,False,False,False,1006,26,46,26,64976,62780,17,62,139,4,0,2,3,0,0,1065,46,26,58,74384,64800,22,57,165,11,4,2,3,1,1
2202,2103,False,False,True,922,49,37,40,73762,65275,19,53,155,11,3,2,3,0,0,837,37,49,52,69411,66738,17,79,167,4,0,2,3,1,1
2203,1542,False,False,False,817,8,25,9,41871,41490,11,43,114,3,0,0,6,0,1,810,24,8,34,51608,44175,16,47,138,8,1,4,0,1,0
2204,1594,False,False,False,661,29,33,56,50356,48400,11,45,106,0,0,1,0,0,0,861,33,29,40,61549,57612,12,47,111,11,3,2,6,1,1
2205,144,False,True,False,12,0,1,0,3095,2000,0,0,0,0,0,0,0,0,0,28,1,0,2,3981,2500,0,2,0,0,0,0,0,0,0
2206,943,True,False,False,476,3,16,3,24313,20325,11,22,57,0,0,0,0,0,0,556,16,3,16,35235,26175,3,34,63,5,0,2,3,0,0
2207,1542,False,False,False,688,19,31,21,47930,44075,10,75,168,6,0,2,5,0,1,688,30,19,42,51459,43783,22,47,125,6,1,2,1,0,0
2208,1902,False,False,False,771,26,46,45,61281,59365,14,62,149,5,0,2,6,0,0,939,46,26,55,73885,66850,13,62,136,10,2,2,0,2,0
2209,1687,True,False,False,794,19,34,32,50834,47280,22,50,137,2,0,0,3,0,0,752,34,19,52,56732,53033,7,66,131,5,0,4,0,1,1
2210,1408,True,False,True,673,38,23,36,55579,46210,9,31,78,11,3,2,6,1,1,557,23,38,24,43547,40525,5,37,66,1,0,1,0,0,0
2211,1369,True,False,True,633,25,10,22,44806,41060,21,31,115,5,0,1,6,0,1,542,10,25,12,33771,32200,9,43,109,1,0,2,0,0,0
2212,2108,False,False,True,904,45,30,48,71748,67658,13,75,164,11,2,3,6,0,1,1053,29,45,42,71653,66375,16,78,172,7,1,3,0,2,0
2213,2603,False,False,True,1104,47,35,55,83908,77753,23,73,219,9,2,5,3,2,1,1098,35,47,52,77275,72468,25,87,210,5,0,0,3,0,0
2214,1309,True,False,True,670,18,10,29,44721,43225,11,48,117,7,1,3,1,0,1,576,10,18,8,32743,28095,12,24,65,0,0,0,5,0,0
2215,105,False,True,True,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,0,1,0,0,0,2521,2000,0,1,0,0,0,0,0,0,0
2216,1803,False,False,True,781,46,26,56,66752,60225,24,88,199,9,1,3,3,2,0,776,26,46,35,55575,54262,25,72,141,3,0,0,0,0,1
2217,1653,False,False,False,682,33,41,34,52697,49265,3,44,81,3,0,0,0,0,0,735,41,33,44,59262,53575,11,49,115,9,2,2,6,0,0
2218,1702,False,False,False,765,32,46,40,56110,54130,16,60,112,2,0,0,1,0,1,885,46,32,77,69073,62708,26,74,191,10,2,4,2,1,0
2219,1795,False,False,False,905,19,30,36,53856,50650,21,55,136,2,0,0,4,0,0,941,30,21,50,64431,56620,15,64,154,10,1,4,2,2,1
2220,1538,True,False,False,622,12,24,11,39777,37025,7,55,113,2,0,1,0,0,0,799,24,12,32,52756,45325,14,46,115,10,2,2,6,0,1
2221,1709,False,False,True,879,31,25,37,63314,53375,15,46,110,9,1,1,4,1,1,800,25,31,28,52872,51250,16,51,160,3,0,2,2,0,0
2222,916,True,False,True,516,14,4,12,30750,25675,4,23,52,2,0,2,3,0,0,389,3,14,1,21317,16883,2,22,34,0,0,0,3,0,0
2223,2185,True,False,False,984,34,36,55,69934,67400,28,88,173,3,0,2,0,0,0,1189,36,34,40,78437,72410,48,111,277,9,1,3,3,2,1
2224,1499,False,False,False,677,12,24,18,40527,38730,9,49,102,2,0,0,5,0,0,705,24,12,40,50407,44108,12,54,122,9,2,3,1,1,1
2225,1667,False,False,True,757,31,36,53,57936,50133,14,50,139,9,2,2,3,1,1,701,36,31,41,54146,49375,15,58,155,4,0,1,3,0,0
2226,1955,False,False,False,863,29,33,38,60870,60428,14,54,147,7,1,2,3,0,1,903,33,29,48,67789,62236,14,76,177,11,3,3,0,1,0
2227,1578,True,False,True,718,16,15,24,43688,41141,10,49,102,3,0,3,0,0,0,661,15,16,20,42503,40408,11,49,127,3,0,0,6,0,1
2228,1770,False,False,True,885,32,23,51,62541,55825,18,62,163,9,1,2,6,1,1,902,23,33,28,54077,52010,22,59,150,1,0,2,0,0,0
2229,1844,False,False,True,905,33,28,45,65918,58968,25,48,162,7,1,2,3,2,0,929,28,33,43,61955,61245,9,62,126,8,1,2,3,0,1
2230,2067,False,False,True,1042,43,33,62,76064,68950,30,81,210,10,2,3,3,1,1,933,33,43,37,62965,63503,23,71,186,4,0,2,3,0,0
2231,1701,False,False,False,631,29,49,48,52337,49710,13,59,127,3,0,1,3,0,0,798,49,29,74,67984,62533,13,45,113,9,1,3,3,1,1
2232,1658,False,False,True,868,29,15,30,59480,50955,14,67,138,10,2,3,2,1,1,762,15,29,12,45092,42933,17,45,110,1,0,0,1,0,0
2233,1719,False,False,True,753,30,29,52,57018,49233,19,71,176,9,2,3,4,0,1,745,29,30,56,56185,52716,15,58,137,5,0,1,2,1,0
2234,1381,False,False,False,559,26,49,33,43872,42525,10,30,69,0,0,0,0,0,0,665,49,26,41,56607,49191,7,38,108,11,3,2,3,0,0
2235,1633,False,False,True,719,29,31,46,53617,45000,13,32,93,7,1,2,4,0,0,731,31,29,35,52093,50080,7,52,109,5,0,2,2,0,1
2236,105,False,True,True,2,0,0,0,2555,2500,0,1,1,0,0,0,0,0,0,0,0,0,0,2500,2000,0,2,0,0,0,0,0,0,0
2237,1749,False,False,True,782,28,25,57,58532,49725,15,61,131,10,1,1,3,1,1,754,25,28,26,54075,51725,14,41,104,6,0,2,3,0,0
2238,2026,False,False,True,1199,29,38,32,72996,67730,38,78,204,9,3,4,4,1,1,1151,38,29,65,77278,73340,18,97,202,6,0,1,2,2,0
2239,1047,True,False,True,506,26,17,16,37798,32450,4,32,63,4,0,0,2,0,1,439,17,26,13,31153,28462,6,26,63,1,0,1,4,0,0
2240,2015,False,False,True,917,38,36,54,71001,67000,17,58,155,11,3,1,4,1,1,948,36,38,67,69010,64685,18,71,173,3,0,4,2,1,0
2241,1734,False,False,False,781,13,38,16,48427,45241,11,62,132,5,0,1,4,0,1,924,38,13,59,63220,55883,13,53,135,8,1,2,0,1,0
2242,1740,False,False,False,707,33,41,41,55583,54050,5,43,89,3,0,0,4,1,0,786,41,33,46,63341,55500,3,54,109,10,2,3,2,0,1
2243,1316,True,False,False,497,23,38,14,41541,39382,5,34,64,2,0,2,2,0,0,641,38,23,41,54314,45900,6,44,102,7,1,0,4,1,0
2244,1522,False,False,True,742,39,19,68,58964,52500,11,56,147,11,3,4,0,1,1,712,19,39,29,47510,45940,15,37,92,1,0,0,3,0,0
2245,1503,False,False,True,696,43,19,40,54165,46358,5,33,77,9,1,2,2,0,1,618,19,43,16,42404,41175,5,36,81,1,0,1,3,0,0
2246,1732,False,False,False,888,21,27,36,58362,56975,27,58,126,1,0,0,4,1,0,924,27,22,27,62535,55200,18,72,173,11,3,4,2,1,1
2247,1563,True,False,False,680,20,27,37,48109,45505,12,55,134,5,1,0,3,0,0,813,27,20,45,57544,49100,14,59,123,8,1,4,3,1,1
2248,1346,False,False,False,649,15,30,13,37575,34225,18,43,98,1,0,0,2,0,0,759,30,16,46,53958,47775,17,43,103,11,2,2,4,1,1
2249,2006,False,False,True,846,44,27,67,72942,62275,12,83,170,10,2,1,3,2,0,765,27,44,34,57981,66410,8,60,127,4,0,4,0,0,0
2250,1241,True,False,False,671,9,26,14,36020,33508,8,40,73,1,0,2,3,0,0,727,26,9,31,47497,43333,14,44,109,4,0,1,3,1,1
2251,1615,False,False,False,817,6,23,10,44731,39035,13,53,117,5,0,1,2,0,0,856,23,6,41,54688,46200,22,57,148,11,2,3,4,1,1
2252,2531,False,False,True,943,47,57,70,85684,76982,8,111,211,11,3,4,6,2,1,934,57,47,88,86095,79675,16,84,194,5,0,2,0,1,0
2253,1530,False,False,True,760,39,24,51,59800,54980,17,64,145,11,3,1,5,1,1,739,24,39,25,46641,44883,17,51,120,1,0,2,1,0,0
2254,1039,False,False,True,484,21,9,24,36101,30025,4,23,51,7,1,2,3,0,1,341,8,21,4,24075,22600,1,24,36,0,0,0,0,0,0
2255,2015,False,False,True,876,42,35,71,73133,66092,8,67,150,10,2,2,6,1,0,887,35,42,53,67386,66180,10,61,161,7,0,3,0,1,1
2256,1923,False,False,False,852,25,41,35,57463,55730,20,51,157,3,0,0,3,0,1,891,41,25,64,68084,60105,20,59,199,10,2,3,0,1,0
2257,1626,False,False,False,710,23,53,21,50270,46550,8,36,76,2,0,0,3,0,1,820,53,23,64,65018,57785,9,49,109,9,1,4,0,0,0
2258,2033,False,False,False,986,36,38,54,71110,67410,24,77,193,4,2,2,3,1,0,1040,38,37,55,72022,68735,27,83,204,10,3,3,3,0,1
2259,1993,False,False,False,860,27,34,31,58992,55772,10,64,162,4,0,2,6,0,1,792,34,28,57,63944,59483,15,42,113,7,1,3,0,1,0
2260,2007,False,False,True,1027,33,33,41,69247,60325,18,65,156,9,1,4,6,1,0,1049,33,33,35,69247,64655,15,61,187,8,1,1,0,0,1
2261,2602,True,False,True,1367,30,30,58,85018,78050,26,122,266,8,1,5,3,1,0,1359,30,30,41,82322,77000,40,91,263,7,0,2,3,1,1
2262,1075,True,False,False,408,7,15,9,26145,22275,5,22,50,1,0,1,1,0,0,475,15,7,18,33028,30275,4,32,58,4,0,0,2,0,1
2263,1885,False,False,False,898,25,41,24,58105,55943,21,35,106,3,0,1,6,0,0,892,41,25,42,67030,58558,8,58,127,11,1,3,0,1,1
2264,1543,False,False,True,698,48,24,48,60016,53835,8,54,121,11,3,2,6,1,0,629,23,48,31,47694,45650,15,34,100,2,0,1,0,0,0
2265,1595,False,False,False,768,21,32,21,49891,48400,15,42,115,4,0,3,0,0,1,755,32,21,48,56484,49453,7,54,121,8,1,0,3,1,0
2266,914,True,False,False,432,3,16,3,21995,18625,6,28,62,0,0,0,5,0,0,559,16,3,16,32470,25910,6,26,55,2,0,2,1,0,0
2267,1535,True,False,True,786,20,16,26,52076,46350,9,57,144,9,2,4,6,1,1,624,16,20,28,41500,39350,9,40,95,1,0,0,0,0,0
2268,944,True,False,False,411,2,17,0,21476,19545,3,31,57,0,0,1,0,0,0,506,17,2,17,32567,26700,13,22,66,3,0,1,6,0,0
2269,1050,False,False,False,509,11,28,18,30500,26425,8,29,58,0,0,0,0,0,0,617,28,11,34,44866,38875,4,38,77,9,1,2,6,0,1
2270,1810,False,False,False,757,35,51,36,59325,56690,12,53,146,4,0,3,3,0,1,874,51,36,63,71190,63775,10,48,126,10,1,1,1,1,0
2271,2209,False,False,True,864,56,49,104,81753,71025,25,91,225,10,2,3,2,2,0,865,49,56,68,74450,72975,15,86,172,6,0,2,4,0,0
2272,1490,False,False,True,849,34,20,44,59013,51458,20,53,145,11,3,1,3,1,1,670,20,34,15,45340,43012,15,57,114,3,0,2,3,0,0
2273,108,False,True,False,0,1,1,0,2884,1950,0,2,1,0,0,0,0,0,0,0,1,1,2,3080,2925,0,3,2,0,0,0,0,0,0
2274,2055,False,False,True,948,43,32,55,70667,65725,13,80,195,10,2,4,5,1,1,875,32,43,34,60331,58575,15,66,169,1,0,0,1,0,0
2275,2276,False,False,False,1148,38,35,73,77110,72755,26,91,189,3,0,2,0,1,0,1356,35,38,43,84323,77533,32,88,252,11,7,3,6,2,1
2276,1769,False,False,True,868,30,28,37,62982,60640,26,70,194,11,3,2,6,1,1,837,27,30,45,55833,51925,36,59,160,0,0,2,0,0,0
2277,1662,True,False,False,679,14,21,21,42517,40775,11,59,123,2,0,0,0,0,1,878,21,14,32,54817,49201,13,65,147,7,1,3,6,1,0
2278,2779,False,False,False,1267,44,45,82,88520,81218,27,83,202,7,0,4,0,0,0,1189,45,44,74,94643,83950,22,97,252,11,1,3,6,2,0
2279,1415,False,False,False,653,13,19,14,40381,38100,10,45,88,3,0,1,2,0,0,734,18,13,27,47572,40575,17,55,154,7,1,2,4,1,1
2280,1318,False,False,True,597,36,18,46,50678,41845,6,36,81,8,1,3,5,1,1,543,18,36,18,38740,35325,2,34,57,1,0,0,1,0,0
2281,1331,True,False,False,560,15,33,16,39716,38000,12,37,88,4,0,1,4,0,0,664,33,15,38,53784,44362,10,49,124,10,2,2,2,1,1
2282,1338,True,False,False,655,12,26,14,37453,34733,16,41,109,1,0,1,0,0,0,711,26,12,46,47510,42925,15,50,115,7,1,2,3,1,1
2283,1621,False,False,False,728,21,32,17,49241,47205,18,39,99,5,0,1,0,0,1,694,32,21,27,52102,45800,11,60,144,7,1,2,6,0,0
2284,1758,False,False,False,861,25,35,26,56716,54483,14,65,164,3,0,0,6,1,1,871,35,25,42,62521,55538,11,59,149,10,1,3,0,0,0
2285,2393,False,False,True,1037,47,39,48,83324,75183,12,91,209,11,7,5,3,1,1,1119,39,47,49,81695,86755,32,57,185,7,1,1,3,1,0
2286,2079,False,False,False,748,35,53,52,64234,61350,14,76,151,7,1,4,0,0,0,914,53,35,45,76365,66808,21,61,151,10,1,1,6,1,1
2287,1950,True,False,False,873,36,37,41,64102,60813,19,60,156,5,0,1,3,0,1,867,36,36,62,64357,55758,15,73,172,6,1,4,3,0,0
2288,1143,False,False,True,648,27,5,25,44769,34450,5,23,50,9,2,2,6,0,1,498,5,29,7,28448,26300,6,26,62,0,0,0,0,0,0
2289,2020,False,False,True,965,27,23,37,68138,60233,20,61,173,11,3,2,3,1,1,872,23,27,29,58187,54475,17,67,185,4,0,3,3,0,0
2290,1117,False,False,False,589,1,21,0,28247,25525,7,34,66,1,0,0,1,0,0,628,21,1,43,39455,32700,12,42,102,7,1,3,5,0,1
2291,1675,False,False,True,861,18,22,17,54179,45930,17,52,145,8,1,2,3,0,1,814,22,18,23,48026,44950,13,56,146,3,0,1,0,0,0
2292,1744,False,False,True,770,33,28,49,60615,54791,8,54,115,10,2,3,0,1,0,768,28,33,39,53950,52860,12,45,112,4,0,1,3,0,1
2293,1608,True,False,True,817,39,27,42,58378,52575,21,50,128,4,0,4,3,1,0,715,27,39,40,49881,47512,13,59,130,3,0,0,3,0,1
2294,1943,False,False,True,852,27,28,34,64170,59100,24,70,201,8,1,5,1,2,0,908,28,27,44,59199,59218,16,53,137,4,0,0,5,0,1
2295,1499,True,False,False,548,30,47,33,45546,43605,8,43,94,2,0,0,0,0,0,685,47,30,41,58807,50308,10,47,111,11,3,3,3,1,1
2296,2075,False,False,False,971,36,37,64,71116,66470,26,82,185,4,0,2,1,1,0,1005,36,36,66,75824,71145,21,86,213,10,2,3,5,1,0
2297,1843,True,False,False,809,29,35,25,57286,52638,23,64,159,3,0,0,4,0,1,854,35,29,58,67509,62005,23,77,173,6,1,5,2,1,0
2298,1532,False,False,False,705,11,30,10,41809,40255,14,58,121,2,0,0,3,0,1,737,30,11,51,54501,46283,16,47,119,9,1,3,3,0,0
2299,1653,False,False,True,780,38,27,72,62950,57000,8,53,129,11,3,3,5,1,1,781,27,38,34,53334,49825,8,42,114,4,0,1,1,0,0
2300,2101,False,False,False,890,37,54,51,70045,66175,14,63,152,4,0,1,5,1,0,908,54,37,61,76382,67233,18,55,143,9,2,4,1,1,1
2301,2095,False,False,True,1082,31,35,35,71984,63475,20,71,169,9,1,2,0,1,0,1043,35,31,66,71093,68400,28,61,201,6,0,2,3,1,0
2302,1257,True,False,True,556,36,15,50,48761,45845,8,37,81,10,2,1,3,0,1,478,15,36,16,36687,34783,3,32,55,3,0,0,0,0,0
2303,2613,False,False,False,1120,46,48,68,83207,81075,11,104,213,5,0,4,4,0,0,1165,48,46,58,93932,83585,43,87,269,10,2,3,2,3,0
2304,2107,False,False,False,828,41,46,75,67941,65825,7,59,141,8,1,1,0,0,0,882,46,41,77,76522,75365,18,54,170,8,1,3,0,1,0
2305,1588,True,False,False,789,16,19,16,45714,43950,19,55,147,3,0,2,3,0,1,886,19,16,23,54865,47783,15,53,115,8,2,1,3,1,0
2306,1512,False,False,False,772,34,34,40,56384,52050,7,57,103,6,1,0,2,1,0,734,33,34,41,57173,52805,11,54,147,8,1,3,4,0,1
2307,1748,True,False,False,709,30,46,45,56572,52050,7,61,122,3,0,2,6,0,1,801,46,30,37,64652,58345,12,44,113,9,1,2,0,1,0
2308,1447,True,False,True,739,31,13,45,54638,51333,11,44,116,10,1,3,2,1,1,651,13,31,17,41552,39375,11,47,112,3,0,0,3,0,0
2309,1726,False,False,False,696,21,42,27,49686,47950,16,51,121,2,0,1,1,0,1,819,42,21,65,62620,57325,22,61,167,10,1,3,1,0,0
2310,1560,False,False,True,688,40,15,35,54044,47075,9,43,100,10,3,4,0,0,0,639,15,40,20,43364,39350,5,42,89,2,0,0,3,0,1
2311,2396,False,False,False,1051,38,48,40,74329,71273,17,102,200,6,0,0,6,0,1,1166,48,38,74,87293,78700,59,94,310,11,3,5,0,2,0
2312,1408,True,False,False,665,18,36,25,41874,38533,11,46,101,2,0,1,6,0,1,766,35,18,46,56037,50975,12,41,91,9,2,2,0,1,0
2313,1638,False,False,True,797,45,18,42,63167,55538,8,46,96,10,2,3,0,1,0,677,18,45,18,45169,42545,6,39,107,2,0,0,6,0,0
2314,1607,False,False,False,788,21,26,24,51624,47900,10,57,105,4,0,1,1,0,0,849,25,22,23,58325,55105,12,52,136,10,2,2,5,1,1
2315,2123,False,False,True,1126,56,31,64,83316,74500,12,90,226,11,4,4,4,1,0,941,31,56,45,69209,65225,25,63,167,3,0,1,2,0,0
2316,1985,False,False,False,953,28,46,49,64642,61975,18,80,182,6,0,1,5,1,0,904,46,28,66,72060,65410,26,82,209,9,1,4,1,1,1
2317,1262,False,False,True,680,28,18,38,49425,40850,10,44,92,9,2,2,4,0,1,578,18,28,25,38335,35758,12,49,114,2,0,1,2,0,0
2318,1890,True,False,False,1021,23,38,35,61241,59033,15,50,114,4,0,2,5,0,0,1011,37,24,66,69961,62570,16,59,154,9,2,3,1,2,1
2319,1815,False,False,True,911,43,30,37,67436,61955,23,79,164,9,1,3,6,1,0,850,30,43,36,59795,55600,29,80,198,3,0,1,0,0,0
2320,2092,True,False,True,1023,39,29,59,74417,66750,23,65,183,7,1,5,2,1,0,932,28,39,42,65947,62935,22,73,202,5,1,0,4,1,0
2321,942,True,False,True,555,31,5,26,37337,35553,8,21,61,3,0,1,3,0,0,380,5,31,7,22619,22333,1,32,50,0,0,0,0,0,0
2322,1287,False,False,True,613,46,12,77,55287,49138,9,36,84,11,3,3,0,1,1,498,12,46,13,35567,33825,4,40,69,0,0,0,3,0,0
2323,1292,False,False,False,531,22,49,20,39422,38108,5,40,69,0,0,1,0,0,1,573,49,23,65,57234,50005,12,40,124,9,1,1,6,1,0
2324,1864,False,False,False,744,24,37,30,53685,51360,8,50,119,4,0,0,0,0,0,683,37,24,63,62958,56500,9,58,116,10,2,4,6,2,1
2325,958,True,False,True,528,16,9,14,35618,31900,8,25,63,6,0,2,6,0,0,317,9,16,14,24201,20200,6,26,49,0,0,0,0,0,0
2326,1476,False,False,True,730,35,17,34,54194,40730,10,48,125,10,1,2,6,1,1,654,17,35,18,40900,38450,1,42,81,1,0,2,0,0,0
2327,1944,False,False,True,915,43,37,50,72822,66508,26,73,195,11,3,3,0,2,0,909,37,43,42,67853,65948,20,71,168,6,0,2,3,0,1
2328,2219,False,False,False,836,24,47,28,62576,69575,17,73,182,8,2,2,3,0,0,851,47,24,73,73280,61925,15,74,175,11,3,3,3,2,1
2329,2112,False,False,False,870,27,38,40,63267,59958,30,67,163,4,0,1,3,0,0,916,38,27,40,69247,61375,18,95,224,9,1,4,3,2,1
2330,1802,False,False,False,714,32,49,31,54309,52283,13,31,92,1,0,0,1,0,0,854,49,36,42,70026,64583,8,47,135,9,1,4,2,1,1
2331,2548,False,False,False,857,55,60,97,82434,85410,35,105,215,3,0,3,6,0,0,1034,60,55,80,90790,84990,39,88,206,11,3,3,0,2,1
2332,1469,False,False,False,529,13,32,21,38445,36400,12,56,109,1,0,1,1,0,0,701,32,13,27,55641,46625,19,52,127,11,4,3,5,1,1
